SMILES
Fc1coc2cc3cc4cc5oc6ccccc6c5cc4cc3cc12
Fc1coc2cc3cc4cc5oc6ccc(C(F)(F)F)cc6c5cc4cc3cc12
Fc1coc2cc3cc4cc5oc6cc(C(F)(F)F)ccc6c5cc4cc3cc12
COc1ccc2c(c1)oc1cc3cc4cc5occ(F)c5cc4cc3cc12
Clc1coc2cc3cc4cc5oc6ccccc6c5cc4cc3cc12
FC(F)(F)c1coc2cc3cc4cc5oc6ccccc6c5cc4cc3cc12
N#Cc1ccc2oc3cc4cc5cc6occ(C(F)(F)F)c6cc5cc4cc3c2c1
N#Cc1coc2cc3cc4cc5oc6c(F)c(F)c(F)c(F)c6c5cc4cc3cc12
N#Cc1coc2cc3cc4cc5oc6ccc(C(F)(F)F)cc6c5cc4cc3cc12
N#Cc1coc2cc3cc4cc5oc6cc(C(F)(F)F)ccc6c5cc4cc3cc12
COc1coc2cc3cc4cc5oc6ccccc6c5cc4cc3cc12
Fc1oc2cc3cc4cc5oc(F)c(F)c5cc4cc3cc2c1F
COc1oc2cc3cc4cc5oc(F)c(F)c5cc4cc3cc2c1OC
FC(F)(F)c1ccc2c(c1)oc1cc3cc4cc5oc(C(F)(F)F)c(C(F)(F)F)c5cc4cc3cc12
Cn1c(F)cc2cc3cc4cc5cc(F)oc5cc4cc3cc21
COc1ccc2c(c1)oc1cc3cc4cc5c(cc(Cl)n5C)cc4cc3cc12
N#Cc1cc2cc3cc4cc5cc(F)oc5cc4cc3cc2n1-c1ccccc1
COc1cc2cc3cc4cc5c(F)c(F)oc5cc4cc3cc2n1-c1ccccc1
N#Cc1cccc2cc3cc4cc5cc(F)sc5cc4cc3cc12
N#Cc1cccc2cc3cc4cc5cc(Cl)sc5cc4cc3cc12
N#Cc1ccc2cc3cc4cc5cc(F)oc5cc4cc3cc2c1
N#Cc1cccc2cc3cc4cc5c(F)c(F)oc5cc4cc3cc12
COc1cccc2cc3cc4cc5cc(F)oc5cc4cc3cc12
Fc1cc2cc3cc4cc5ccc6ccccc6c5cc4cc3cc2o1
COc1ccc2ccc3cc4cc5cc6cc(F)oc6cc5cc4cc3c2c1
COc1ccc2ccc3cc4cc5cc6cc(Cl)oc6cc5cc4cc3c2c1
COc1ccc2ccc3cc4cc5cc6cc(OC)oc6cc5cc4cc3c2c1
N#Cc1cc2cc3cc4cc5oc6cc(C(F)(F)F)ccc6c5cc4cc3cc2s1
COc1cc2cc3cc4cc5oc(F)c(F)c5cc4cc3cc2s1
Fc1csc2cc3cc4cc5c(cc4cc3cc12)oc1ccccc15
Clc1csc2cc3cc4cc5c(cc4cc3cc12)oc1ccccc15
FC(F)(F)c1csc2cc3cc4cc5c(cc4cc3cc12)oc1ccccc15
N#Cc1csc2cc3cc4cc5c(F)c(F)oc5cc4cc3cc12
Fc1cc2cc3cc4cc5sc(F)c(F)c5cc4cc3cc2o1
COc1sc2cc3cc4cc5c(F)c(F)oc5cc4cc3cc2c1OC
Clc1coc2cc3cc4cc5c(cc4cc3cc12)sc1ccccc15
COc1coc2cc3cc4cc5c(cc4cc3cc12)sc1ccccc15
COc1coc2cc3cc4cc5c(cc4cc3cc12)sc1c(F)c(F)c(F)c(F)c15
FC(F)(F)c1ccc2sc3cc4cc5cc6cc(C(F)(F)F)oc6cc5cc4cc3c2c1
COc1oc2cc3cc4cc5ccoc5cc4cc3cc2c1OC
Fc1cc2cc3cc4cc5oc(C(F)(F)F)cc5cc4cc3cc2o1
Fc1cc2cc3cc4cc5oc(F)c(F)c5cc4cc3cc2o1
Fc1cc2cc3cc4cc5oc(Cl)c(Cl)c5cc4cc3cc2o1
FC(F)(F)c1cc2cc3cc4cc5oc(Cl)cc5cc4cc3cc2o1
Fc1coc2cc3cc4cc5cc(Cl)oc5cc4cc3cc12
FC(F)(F)c1coc2cc3cc4cc5cc(Cl)oc5cc4cc3cc12
COc1coc2cc3cc4cc5cc(Cl)oc5cc4cc3cc12
Clc1cc2cc3cc4cc5oc(Cl)c(Cl)c5cc4cc3cc2o1
COc1cc2cc3cc4cc5oc(C(F)(F)F)cc5cc4cc3cc2o1
Fc1oc2cc3cc4cc5cc(C(F)(F)F)oc5cc4cc3cc2c1F
COc1oc2cc3cc4cc5cc(C(F)(F)F)oc5cc4cc3cc2c1OC
COc1cc2cc3cc4cc5oc(F)c(F)c5cc4cc3cc2o1
COc1cc2cc3cc4cc5oc(Cl)c(Cl)c5cc4cc3cc2o1
COc1oc2cc3cc4cc5c(F)coc5cc4cc3cc2c1OC
Fc1coc2cc3cc4cc5c(cc4cc3cc12)oc1ccccc15
Fc1coc2cc3cc4cc5c(cc4cc3cc12)oc1c(Cl)c(Cl)c(Cl)c(Cl)c15
Clc1coc2cc3cc4cc5c(cc4cc3cc12)oc1ccccc15
COc1ccc2c(c1)oc1cc3cc4cc5c(Cl)coc5cc4cc3cc12
COc1oc2cc3cc4cc5c(C(F)(F)F)coc5cc4cc3cc2c1OC
FC(F)(F)c1coc2cc3cc4cc5c(cc4cc3cc12)oc1ccccc15
N#Cc1coc2cc3cc4cc5c(F)c(F)oc5cc4cc3cc12
COc1coc2cc3cc4cc5c(F)c(F)oc5cc4cc3cc12
COc1oc2cc3cc4cc5c(OC)coc5cc4cc3cc2c1OC
COc1coc2cc3cc4cc5c(cc4cc3cc12)oc1ccccc15
COc1coc2cc3cc4cc5c(cc4cc3cc12)oc1c(F)c(F)c(F)c(F)c15
COc1ccc2c(c1)oc1cc3cc4cc5c(OC)coc5cc4cc3cc12
Fc1oc2cc3cc4cc5c(F)c(F)oc5cc4cc3cc2c1F
COc1oc2cc3cc4cc5c(F)c(F)oc5cc4cc3cc2c1OC
N#Cc1cn(-c2ccccc2)c2cc3cc4cc5cc(F)oc5cc4cc3cc12
N#Cc1cccc2cc3cc4ccccc4cc3cc12
c1ccc2cc3cc4sccc4cc3cc2c1
Fc1csc2cc3cc4ccccc4cc3cc12
FC(F)(F)c1csc2cc3cc4ccccc4cc3cc12
Fc1sc2cc3cc4ccccc4cc3cc2c1F
Fc1coc2cc3cc4ccccc4cc3cc12
FC(F)(F)c1coc2cc3cc4ccccc4cc3cc12
Cn1ccc2cc3cc4ccccc4cc3cc21
Cn1c(F)cc2cc3cc4ccccc4cc3cc21
Cn1c(Cl)cc2cc3cc4ccccc4cc3cc21
Cn1cc(F)c2cc3cc4ccccc4cc3cc21
Cn1cc(Cl)c2cc3cc4ccccc4cc3cc21
Cn1cc(C(F)(F)F)c2cc3cc4ccccc4cc3cc21
Cn1cc(C#N)c2cc3cc4ccccc4cc3cc21
COc1cn(C)c2cc3cc4ccccc4cc3cc12
N#Cc1cc2cc3cc4ccccc4cc3cc2n1-c1ccccc1
