name,smiles,xyz_file
anti_S_O_tetFbenz_m-OMebenz,C1=C2C=C(C(C=C6)=C4(C=C6(OC)))C(O4)=CC2=CC3=CC(C(C(F)=C7(F))=C5(C(F)=C7(F)))=C(S5)C=C13,structures/anti_S_O_tetFbenz_m-OMebenz.xyz
anti_S_S_2-Cl_m-OMebenz,C1=C2C=C(C(C=C6)=C4(C=C6(OC)))C(S4)=CC2=CC3=CC(C=C5(Cl))=C(S5)C=C13,structures/anti_S_S_2-Cl_m-OMebenz.xyz
anti_S_S_2-CN_tetFbenz,C1=C2C=C(C(C(F)=C6(F))=C4(C(F)=C6(F)))C(S4)=CC2=CC3=CC(C=C5(C#N))=C(S5)C=C13,structures/anti_S_S_2-CN_tetFbenz.xyz
anti_S_S_2-F_diCF3,C1=C2C=C(C(C(F)(F)(F))=C4(C(F)(F)(F)))C(S4)=CC2=CC3=CC(C=C5(F))=C(S5)C=C13,structures/anti_S_S_2-F_diCF3.xyz
anti_S_S_3-F_m-CNbenz,C1=C2C=C(C(C=C6)=C4(C=C6(C#N)))C(S4)=CC2=CC3=CC(C(F)=C5)=C(S5)C=C13,structures/anti_S_S_3-F_m-CNbenz.xyz
anti_S_S_diCl_diOMe,C1=C2C=C(C(OC)=C4(OC))C(S4)=CC2=CC3=CC(C(Cl)=C5(Cl))=C(S5)C=C13,structures/anti_S_S_diCl_diOMe.xyz
anti_S_S_tetClbenz_p-CF3benz,C1=C2C=C(C(C=C6(C(F)(F)(F)))=C4(C=C6))C(S4)=CC2=CC3=CC(C(C(Cl)=C7(Cl))=C5(C(Cl)=C7(Cl)))=C(S5)C=C13,structures/anti_S_S_tetClbenz_p-CF3benz.xyz
asym_NMe_tetFbenz,C1=C2C=CC=CC2=CC3=CC(C(C(F)=C7(F))=C5(C(F)=C7(F)))=C(N5C)C=C13,structures/asym_NMe_tetFbenz.xyz
asym_O_m-OMebenz,C1=C2C=CC=CC2=CC3=CC(C(C=C7)=C5(C=C7(OC)))=C(O5)C=C13,structures/asym_O_m-OMebenz.xyz
asym_S_m-OMebenz,C1=C2C=CC=CC2=CC3=CC(C(C=C7)=C5(C=C7(OC)))=C(S5)C=C13,structures/asym_S_m-OMebenz.xyz
syn_C_C_2-F_tetClbenz,C1=C2C=C(C=C4)C(C(C(Cl)=C6(Cl))=C4(C(Cl)=C6(Cl)))=CC2=CC3=CC(C=C5(F))=C(C=C5)C=C13,structures/syn_C_C_2-F_tetClbenz.xyz
syn_C_C_3-F_m-OMebenz,C1=C2C=C(C=C4)C(C(C=C6)=C4(C=C6(OC)))=CC2=CC3=CC(C(F)=C5)=C(C=C5)C=C13,structures/syn_C_C_3-F_m-OMebenz.xyz
syn_C_C_diCF3_tetFbenz,C1=C2C=C(C=C4)C(C(C(F)=C6(F))=C4(C(F)=C6(F)))=CC2=CC3=CC(C(C(F)(F)(F))=C5(C(F)(F)(F)))=C(C=C5)C=C13,structures/syn_C_C_diCF3_tetFbenz.xyz
syn_C_C_diF_diOMe,C1=C2C=C(C=C4)C(C(OC)=C4(OC))=CC2=CC3=CC(C(F)=C5(F))=C(C=C5)C=C13,structures/syn_C_C_diF_diOMe.xyz
syn_C_NMe_2-Cl_3-CF3,C1=C2C=C(N4C)C(C(C(F)(F)(F))=C4)=CC2=CC3=CC(C=C5(Cl))=C(C=C5)C=C13,structures/syn_C_NMe_2-Cl_3-CF3.xyz
syn_C_NMe_2-Cl_p-CF3benz,C1=C2C=C(N4C)C(C(C=C6(C(F)(F)(F)))=C4(C=C6))=CC2=CC3=CC(C=C5(Cl))=C(C=C5)C=C13,structures/syn_C_NMe_2-Cl_p-CF3benz.xyz
syn_C_NMe_2-Cl_p-OMebenz,C1=C2C=C(N4C)C(C(C=C6(OC))=C4(C=C6))=CC2=CC3=CC(C=C5(Cl))=C(C=C5)C=C13,structures/syn_C_NMe_2-Cl_p-OMebenz.xyz
syn_C_NMe_benz_diCN,C1=C2C=C(N4C)C(C(C#N)=C4(C#N))=CC2=CC3=CC(C(C=C7)=C5(C=C7))=C(C=C5)C=C13,structures/syn_C_NMe_benz_diCN.xyz
syn_C_NMe_diCF3_m-OMebenz,C1=C2C=C(N4C)C(C(C=C6)=C4(C=C6(OC)))=CC2=CC3=CC(C(C(F)(F)(F))=C5(C(F)(F)(F)))=C(C=C5)C=C13,structures/syn_C_NMe_diCF3_m-OMebenz.xyz
syn_C_NMe_diF_3-CF3,C1=C2C=C(N4C)C(C(C(F)(F)(F))=C4)=CC2=CC3=CC(C(F)=C5(F))=C(C=C5)C=C13,structures/syn_C_NMe_diF_3-CF3.xyz
syn_C_NMe_m-CF3benz_p-OMebenz,C1=C2C=C(N4C)C(C(C=C6(OC))=C4(C=C6))=CC2=CC3=CC(C(C=C7)=C5(C=C7(C(F)(F)(F))))=C(C=C5)C=C13,structures/syn_C_NMe_m-CF3benz_p-OMebenz.xyz
syn_C_NPh_2-F_diF,C1=C2C=C(N4(C9=CC=CC=C9))C(C(F)=C4(F))=CC2=CC3=CC(C=C5(F))=C(C=C5)C=C13,structures/syn_C_NPh_2-F_diF.xyz
syn_C_NPh_2-OMe_p-CF3benz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6(C(F)(F)(F)))=C4(C=C6))=CC2=CC3=CC(C=C5(OC))=C(C=C5)C=C13,structures/syn_C_NPh_2-OMe_p-CF3benz.xyz
syn_C_NPh_3-Cl_3-OMe,C1=C2C=C(N4(C9=CC=CC=C9))C(C(OC)=C4)=CC2=CC3=CC(C(Cl)=C5)=C(C=C5)C=C13,structures/syn_C_NPh_3-Cl_3-OMe.xyz
syn_C_NPh_3-CN_3-CN,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C#N)=C4)=CC2=CC3=CC(C(C#N)=C5)=C(C=C5)C=C13,structures/syn_C_NPh_3-CN_3-CN.xyz
syn_C_NPh_3-F_diF,C1=C2C=C(N4(C9=CC=CC=C9))C(C(F)=C4(F))=CC2=CC3=CC(C(F)=C5)=C(C=C5)C=C13,structures/syn_C_NPh_3-F_diF.xyz
syn_C_NPh_3-F_p-CF3benz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6(C(F)(F)(F)))=C4(C=C6))=CC2=CC3=CC(C(F)=C5)=C(C=C5)C=C13,structures/syn_C_NPh_3-F_p-CF3benz.xyz
syn_C_NPh_diCF3_2-CN,C1=C2C=C(N4(C9=CC=CC=C9))C(C=C4(C#N))=CC2=CC3=CC(C(C(F)(F)(F))=C5(C(F)(F)(F)))=C(C=C5)C=C13,structures/syn_C_NPh_diCF3_2-CN.xyz
syn_C_NPh_diCl_m-CF3benz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6)=C4(C=C6(C(F)(F)(F))))=CC2=CC3=CC(C(Cl)=C5(Cl))=C(C=C5)C=C13,structures/syn_C_NPh_diCl_m-CF3benz.xyz
syn_C_NPh_diF_tetFbenz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C(F)=C6(F))=C4(C(F)=C6(F)))=CC2=CC3=CC(C(F)=C5(F))=C(C=C5)C=C13,structures/syn_C_NPh_diF_tetFbenz.xyz
syn_C_NPh_diOMe_diCF3,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C(F)(F)(F))=C4(C(F)(F)(F)))=CC2=CC3=CC(C(OC)=C5(OC))=C(C=C5)C=C13,structures/syn_C_NPh_diOMe_diCF3.xyz
syn_C_NPh_diOMe_p-CF3benz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6(C(F)(F)(F)))=C4(C=C6))=CC2=CC3=CC(C(OC)=C5(OC))=C(C=C5)C=C13,structures/syn_C_NPh_diOMe_p-CF3benz.xyz
syn_C_NPh_m-CNbenz_3-OMe,C1=C2C=C(N4(C9=CC=CC=C9))C(C(OC)=C4)=CC2=CC3=CC(C(C=C7)=C5(C=C7(C#N)))=C(C=C5)C=C13,structures/syn_C_NPh_m-CNbenz_3-OMe.xyz
syn_C_NPh_p-OMebenz_C,C1=C2C=C(N4(C9=CC=CC=C9))C(C=C4)=CC2=CC3=CC(C(C=C7(OC))=C5(C=C7))=C(C=C5)C=C13,structures/syn_C_NPh_p-OMebenz_C.xyz
syn_C_O_3-Cl_tetClbenz,C1=C2C=C(O4)C(C(C(Cl)=C6(Cl))=C4(C(Cl)=C6(Cl)))=CC2=CC3=CC(C(Cl)=C5)=C(C=C5)C=C13,structures/syn_C_O_3-Cl_tetClbenz.xyz
syn_C_O_3-F_p-OMebenz,C1=C2C=C(O4)C(C(C=C6(OC))=C4(C=C6))=CC2=CC3=CC(C(F)=C5)=C(C=C5)C=C13,structures/syn_C_O_3-F_p-OMebenz.xyz
syn_C_O_3-OMe_3-OMe,C1=C2C=C(O4)C(C(OC)=C4)=CC2=CC3=CC(C(OC)=C5)=C(C=C5)C=C13,structures/syn_C_O_3-OMe_3-OMe.xyz
syn_C_O_diCF3_tetClbenz,C1=C2C=C(O4)C(C(C(Cl)=C6(Cl))=C4(C(Cl)=C6(Cl)))=CC2=CC3=CC(C(C(F)(F)(F))=C5(C(F)(F)(F)))=C(C=C5)C=C13,structures/syn_C_O_diCF3_tetClbenz.xyz
syn_C_O_diCN_diOMe,C1=C2C=C(O4)C(C(OC)=C4(OC))=CC2=CC3=CC(C(C#N)=C5(C#N))=C(C=C5)C=C13,structures/syn_C_O_diCN_diOMe.xyz
syn_C_O_diF_C,C1=C2C=C(O4)C(C=C4)=CC2=CC3=CC(C(F)=C5(F))=C(C=C5)C=C13,structures/syn_C_O_diF_C.xyz
syn_C_O_m-CNbenz_2-Cl,C1=C2C=C(O4)C(C=C4(Cl))=CC2=CC3=CC(C(C=C7)=C5(C=C7(C#N)))=C(C=C5)C=C13,structures/syn_C_O_m-CNbenz_2-Cl.xyz
syn_C_O_p-OMebenz_2-OMe,C1=C2C=C(O4)C(C=C4(OC))=CC2=CC3=CC(C(C=C7(OC))=C5(C=C7))=C(C=C5)C=C13,structures/syn_C_O_p-OMebenz_2-OMe.xyz
syn_C_S_2-OMe_m-CF3benz,C1=C2C=C(S4)C(C(C=C6)=C4(C=C6(C(F)(F)(F))))=CC2=CC3=CC(C=C5(OC))=C(C=C5)C=C13,structures/syn_C_S_2-OMe_m-CF3benz.xyz
syn_C_S_2-OMe_m-OMebenz,C1=C2C=C(S4)C(C(C=C6)=C4(C=C6(OC)))=CC2=CC3=CC(C=C5(OC))=C(C=C5)C=C13,structures/syn_C_S_2-OMe_m-OMebenz.xyz
syn_C_S_3-OMe_diCF3,C1=C2C=C(S4)C(C(C(F)(F)(F))=C4(C(F)(F)(F)))=CC2=CC3=CC(C(OC)=C5)=C(C=C5)C=C13,structures/syn_C_S_3-OMe_diCF3.xyz
syn_C_S_diF_3-F,C1=C2C=C(S4)C(C(F)=C4)=CC2=CC3=CC(C(F)=C5(F))=C(C=C5)C=C13,structures/syn_C_S_diF_3-F.xyz
syn_C_S_diOMe_diOMe,C1=C2C=C(S4)C(C(OC)=C4(OC))=CC2=CC3=CC(C(OC)=C5(OC))=C(C=C5)C=C13,structures/syn_C_S_diOMe_diOMe.xyz
syn_C_S_m-CNbenz_p-CF3benz,C1=C2C=C(S4)C(C(C=C6(C(F)(F)(F)))=C4(C=C6))=CC2=CC3=CC(C(C=C7)=C5(C=C7(C#N)))=C(C=C5)C=C13,structures/syn_C_S_m-CNbenz_p-CF3benz.xyz
syn_C_S_p-CNbenz_p-CNbenz,C1=C2C=C(S4)C(C(C=C6(C#N))=C4(C=C6))=CC2=CC3=CC(C(C=C7(C#N))=C5(C=C7))=C(C=C5)C=C13,structures/syn_C_S_p-CNbenz_p-CNbenz.xyz
syn_C_S_tetFbenz_2-CF3,C1=C2C=C(S4)C(C=C4(C(F)(F)(F)))=CC2=CC3=CC(C(C(F)=C7(F))=C5(C(F)=C7(F)))=C(C=C5)C=C13,structures/syn_C_S_tetFbenz_2-CF3.xyz
syn_NMe_NMe_2-CF3_diOMe,C1=C2C=C(N4C)C(C(OC)=C4(OC))=CC2=CC3=CC(C=C5(C(F)(F)(F)))=C(N5C)C=C13,structures/syn_NMe_NMe_2-CF3_diOMe.xyz
syn_NMe_NMe_2-OMe_3-Cl,C1=C2C=C(N4C)C(C(Cl)=C4)=CC2=CC3=CC(C=C5(OC))=C(N5C)C=C13,structures/syn_NMe_NMe_2-OMe_3-Cl.xyz
syn_NMe_NMe_2-OMe_p-CNbenz,C1=C2C=C(N4C)C(C(C=C6(C#N))=C4(C=C6))=CC2=CC3=CC(C=C5(OC))=C(N5C)C=C13,structures/syn_NMe_NMe_2-OMe_p-CNbenz.xyz
syn_NMe_NMe_3-CN_tetClbenz,C1=C2C=C(N4C)C(C(C(Cl)=C6(Cl))=C4(C(Cl)=C6(Cl)))=CC2=CC3=CC(C(C#N)=C5)=C(N5C)C=C13,structures/syn_NMe_NMe_3-CN_tetClbenz.xyz
syn_NMe_NMe_3-F_m-CF3benz,C1=C2C=C(N4C)C(C(C=C6)=C4(C=C6(C(F)(F)(F))))=CC2=CC3=CC(C(F)=C5)=C(N5C)C=C13,structures/syn_NMe_NMe_3-F_m-CF3benz.xyz
syn_NMe_NMe_3-OMe_diCl,C1=C2C=C(N4C)C(C(Cl)=C4(Cl))=CC2=CC3=CC(C(OC)=C5)=C(N5C)C=C13,structures/syn_NMe_NMe_3-OMe_diCl.xyz
syn_NMe_NPh_2-OMe_3-F,C1=C2C=C(N4(C9=CC=CC=C9))C(C(F)=C4)=CC2=CC3=CC(C=C5(OC))=C(N5C)C=C13,structures/syn_NMe_NPh_2-OMe_3-F.xyz
syn_NMe_NPh_3-Cl_3-OMe,C1=C2C=C(N4(C9=CC=CC=C9))C(C(OC)=C4)=CC2=CC3=CC(C(Cl)=C5)=C(N5C)C=C13,structures/syn_NMe_NPh_3-Cl_3-OMe.xyz
syn_NMe_NPh_3-OMe_2-CF3,C1=C2C=C(N4(C9=CC=CC=C9))C(C=C4(C(F)(F)(F)))=CC2=CC3=CC(C(OC)=C5)=C(N5C)C=C13,structures/syn_NMe_NPh_3-OMe_2-CF3.xyz
syn_NMe_NPh_diCF3_p-CF3benz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6(C(F)(F)(F)))=C4(C=C6))=CC2=CC3=CC(C(C(F)(F)(F))=C5(C(F)(F)(F)))=C(N5C)C=C13,structures/syn_NMe_NPh_diCF3_p-CF3benz.xyz
syn_NMe_NPh_diCl_diCl,C1=C2C=C(N4(C9=CC=CC=C9))C(C(Cl)=C4(Cl))=CC2=CC3=CC(C(Cl)=C5(Cl))=C(N5C)C=C13,structures/syn_NMe_NPh_diCl_diCl.xyz
syn_NMe_NPh_diCl_tetFbenz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C(F)=C6(F))=C4(C(F)=C6(F)))=CC2=CC3=CC(C(Cl)=C5(Cl))=C(N5C)C=C13,structures/syn_NMe_NPh_diCl_tetFbenz.xyz
syn_NMe_NPh_diF_diCF3,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C(F)(F)(F))=C4(C(F)(F)(F)))=CC2=CC3=CC(C(F)=C5(F))=C(N5C)C=C13,structures/syn_NMe_NPh_diF_diCF3.xyz
syn_NMe_NPh_diOMe_benz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6)=C4(C=C6))=CC2=CC3=CC(C(OC)=C5(OC))=C(N5C)C=C13,structures/syn_NMe_NPh_diOMe_benz.xyz
syn_NMe_NPh_m-CF3benz_3-CF3,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C(F)(F)(F))=C4)=CC2=CC3=CC(C(C=C7)=C5(C=C7(C(F)(F)(F))))=C(N5C)C=C13,structures/syn_NMe_NPh_m-CF3benz_3-CF3.xyz
syn_NMe_NPh_m-CF3benz_diF,C1=C2C=C(N4(C9=CC=CC=C9))C(C(F)=C4(F))=CC2=CC3=CC(C(C=C7)=C5(C=C7(C(F)(F)(F))))=C(N5C)C=C13,structures/syn_NMe_NPh_m-CF3benz_diF.xyz
syn_NMe_NPh_m-OMebenz_2-CN,C1=C2C=C(N4(C9=CC=CC=C9))C(C=C4(C#N))=CC2=CC3=CC(C(C=C7)=C5(C=C7(OC)))=C(N5C)C=C13,structures/syn_NMe_NPh_m-OMebenz_2-CN.xyz
syn_NMe_NPh_p-OMebenz_3-OMe,C1=C2C=C(N4(C9=CC=CC=C9))C(C(OC)=C4)=CC2=CC3=CC(C(C=C7(OC))=C5(C=C7))=C(N5C)C=C13,structures/syn_NMe_NPh_p-OMebenz_3-OMe.xyz
syn_NPh_NPh_2-CF3_2-CF3,C1=C2C=C(N4(C9=CC=CC=C9))C(C=C4(C(F)(F)(F)))=CC2=CC3=CC(C=C5(C(F)(F)(F)))=C(N5(C8=CC=CC=C8))C=C13,structures/syn_NPh_NPh_2-CF3_2-CF3.xyz
syn_NPh_NPh_3-CF3_m-CF3benz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6)=C4(C=C6(C(F)(F)(F))))=CC2=CC3=CC(C(C(F)(F)(F))=C5)=C(N5(C8=CC=CC=C8))C=C13,structures/syn_NPh_NPh_3-CF3_m-CF3benz.xyz
syn_NPh_NPh_3-F_diCF3,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C(F)(F)(F))=C4(C(F)(F)(F)))=CC2=CC3=CC(C(F)=C5)=C(N5(C8=CC=CC=C8))C=C13,structures/syn_NPh_NPh_3-F_diCF3.xyz
syn_NPh_NPh_C_2-OMe,C1=C2C=C(N4(C9=CC=CC=C9))C(C=C4(OC))=CC2=CC3=CC(C=C5)=C(N5(C8=CC=CC=C8))C=C13,structures/syn_NPh_NPh_C_2-OMe.xyz
syn_NPh_NPh_C_3-OMe,C1=C2C=C(N4(C9=CC=CC=C9))C(C(OC)=C4)=CC2=CC3=CC(C=C5)=C(N5(C8=CC=CC=C8))C=C13,structures/syn_NPh_NPh_C_3-OMe.xyz
syn_O_NMe_2-CF3_diCN,C1=C2C=C(N4C)C(C(C#N)=C4(C#N))=CC2=CC3=CC(C=C5(C(F)(F)(F)))=C(O5)C=C13,structures/syn_O_NMe_2-CF3_diCN.xyz
syn_O_NMe_2-CF3_p-OMebenz,C1=C2C=C(N4C)C(C(C=C6(OC))=C4(C=C6))=CC2=CC3=CC(C=C5(C(F)(F)(F)))=C(O5)C=C13,structures/syn_O_NMe_2-CF3_p-OMebenz.xyz
syn_O_NMe_2-F_3-CF3,C1=C2C=C(N4C)C(C(C(F)(F)(F))=C4)=CC2=CC3=CC(C=C5(F))=C(O5)C=C13,structures/syn_O_NMe_2-F_3-CF3.xyz
syn_O_NMe_3-CF3_tetClbenz,C1=C2C=C(N4C)C(C(C(Cl)=C6(Cl))=C4(C(Cl)=C6(Cl)))=CC2=CC3=CC(C(C(F)(F)(F))=C5)=C(O5)C=C13,structures/syn_O_NMe_3-CF3_tetClbenz.xyz
syn_O_NMe_3-Cl_p-OMebenz,C1=C2C=C(N4C)C(C(C=C6(OC))=C4(C=C6))=CC2=CC3=CC(C(Cl)=C5)=C(O5)C=C13,structures/syn_O_NMe_3-Cl_p-OMebenz.xyz
syn_O_NMe_diCl_2-CN,C1=C2C=C(N4C)C(C=C4(C#N))=CC2=CC3=CC(C(Cl)=C5(Cl))=C(O5)C=C13,structures/syn_O_NMe_diCl_2-CN.xyz
syn_O_NMe_diCl_diF,C1=C2C=C(N4C)C(C(F)=C4(F))=CC2=CC3=CC(C(Cl)=C5(Cl))=C(O5)C=C13,structures/syn_O_NMe_diCl_diF.xyz
syn_O_NMe_p-CNbenz_m-CNbenz,C1=C2C=C(N4C)C(C(C=C6)=C4(C=C6(C#N)))=CC2=CC3=CC(C(C=C7(C#N))=C5(C=C7))=C(O5)C=C13,structures/syn_O_NMe_p-CNbenz_m-CNbenz.xyz
syn_O_NPh_3-CF3_2-OMe,C1=C2C=C(N4(C9=CC=CC=C9))C(C=C4(OC))=CC2=CC3=CC(C(C(F)(F)(F))=C5)=C(O5)C=C13,structures/syn_O_NPh_3-CF3_2-OMe.xyz
syn_O_NPh_3-F_benz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6)=C4(C=C6))=CC2=CC3=CC(C(F)=C5)=C(O5)C=C13,structures/syn_O_NPh_3-F_benz.xyz
syn_O_NPh_3-OMe_2-F,C1=C2C=C(N4(C9=CC=CC=C9))C(C=C4(F))=CC2=CC3=CC(C(OC)=C5)=C(O5)C=C13,structures/syn_O_NPh_3-OMe_2-F.xyz
syn_O_NPh_3-OMe_p-OMebenz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6(OC))=C4(C=C6))=CC2=CC3=CC(C(OC)=C5)=C(O5)C=C13,structures/syn_O_NPh_3-OMe_p-OMebenz.xyz
syn_O_NPh_diCl_3-CN,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C#N)=C4)=CC2=CC3=CC(C(Cl)=C5(Cl))=C(O5)C=C13,structures/syn_O_NPh_diCl_3-CN.xyz
syn_O_NPh_diCN_C,C1=C2C=C(N4(C9=CC=CC=C9))C(C=C4)=CC2=CC3=CC(C(C#N)=C5(C#N))=C(O5)C=C13,structures/syn_O_NPh_diCN_C.xyz
syn_O_NPh_diF_m-OMebenz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6)=C4(C=C6(OC)))=CC2=CC3=CC(C(F)=C5(F))=C(O5)C=C13,structures/syn_O_NPh_diF_m-OMebenz.xyz
syn_O_NPh_p-OMebenz_diCl,C1=C2C=C(N4(C9=CC=CC=C9))C(C(Cl)=C4(Cl))=CC2=CC3=CC(C(C=C7(OC))=C5(C=C7))=C(O5)C=C13,structures/syn_O_NPh_p-OMebenz_diCl.xyz
syn_O_O_2-Cl_p-CF3benz,C1=C2C=C(O4)C(C(C=C6(C(F)(F)(F)))=C4(C=C6))=CC2=CC3=CC(C=C5(Cl))=C(O5)C=C13,structures/syn_O_O_2-Cl_p-CF3benz.xyz
syn_O_O_3-CF3_m-OMebenz,C1=C2C=C(O4)C(C(C=C6)=C4(C=C6(OC)))=CC2=CC3=CC(C(C(F)(F)(F))=C5)=C(O5)C=C13,structures/syn_O_O_3-CF3_m-OMebenz.xyz
syn_O_O_3-Cl_benz,C1=C2C=C(O4)C(C(C=C6)=C4(C=C6))=CC2=CC3=CC(C(Cl)=C5)=C(O5)C=C13,structures/syn_O_O_3-Cl_benz.xyz
syn_O_O_diCF3_diCF3,C1=C2C=C(O4)C(C(C(F)(F)(F))=C4(C(F)(F)(F)))=CC2=CC3=CC(C(C(F)(F)(F))=C5(C(F)(F)(F)))=C(O5)C=C13,structures/syn_O_O_diCF3_diCF3.xyz
syn_O_O_tetFbenz_tetFbenz,C1=C2C=C(O4)C(C(C(F)=C6(F))=C4(C(F)=C6(F)))=CC2=CC3=CC(C(C(F)=C7(F))=C5(C(F)=C7(F)))=C(O5)C=C13,structures/syn_O_O_tetFbenz_tetFbenz.xyz
syn_S_NMe_2-Cl_2-F,C1=C2C=C(N4C)C(C=C4(F))=CC2=CC3=CC(C=C5(Cl))=C(S5)C=C13,structures/syn_S_NMe_2-Cl_2-F.xyz
syn_S_NMe_2-Cl_p-OMebenz,C1=C2C=C(N4C)C(C(C=C6(OC))=C4(C=C6))=CC2=CC3=CC(C=C5(Cl))=C(S5)C=C13,structures/syn_S_NMe_2-Cl_p-OMebenz.xyz
syn_S_NMe_2-F_2-CN,C1=C2C=C(N4C)C(C=C4(C#N))=CC2=CC3=CC(C=C5(F))=C(S5)C=C13,structures/syn_S_NMe_2-F_2-CN.xyz
syn_S_NMe_2-OMe_diCl,C1=C2C=C(N4C)C(C(Cl)=C4(Cl))=CC2=CC3=CC(C=C5(OC))=C(S5)C=C13,structures/syn_S_NMe_2-OMe_diCl.xyz
syn_S_NMe_2-OMe_p-CNbenz,C1=C2C=C(N4C)C(C(C=C6(C#N))=C4(C=C6))=CC2=CC3=CC(C=C5(OC))=C(S5)C=C13,structures/syn_S_NMe_2-OMe_p-CNbenz.xyz
syn_S_NMe_3-CF3_tetClbenz,C1=C2C=C(N4C)C(C(C(Cl)=C6(Cl))=C4(C(Cl)=C6(Cl)))=CC2=CC3=CC(C(C(F)(F)(F))=C5)=C(S5)C=C13,structures/syn_S_NMe_3-CF3_tetClbenz.xyz
syn_S_NMe_3-CN_C,C1=C2C=C(N4C)C(C=C4)=CC2=CC3=CC(C(C#N)=C5)=C(S5)C=C13,structures/syn_S_NMe_3-CN_C.xyz
syn_S_NMe_3-F_p-CNbenz,C1=C2C=C(N4C)C(C(C=C6(C#N))=C4(C=C6))=CC2=CC3=CC(C(F)=C5)=C(S5)C=C13,structures/syn_S_NMe_3-F_p-CNbenz.xyz
syn_S_NMe_benz_3-CF3,C1=C2C=C(N4C)C(C(C(F)(F)(F))=C4)=CC2=CC3=CC(C(C=C7)=C5(C=C7))=C(S5)C=C13,structures/syn_S_NMe_benz_3-CF3.xyz
syn_S_NMe_diOMe_diF,C1=C2C=C(N4C)C(C(F)=C4(F))=CC2=CC3=CC(C(OC)=C5(OC))=C(S5)C=C13,structures/syn_S_NMe_diOMe_diF.xyz
syn_S_NMe_m-CF3benz_tetFbenz,C1=C2C=C(N4C)C(C(C(F)=C6(F))=C4(C(F)=C6(F)))=CC2=CC3=CC(C(C=C7)=C5(C=C7(C(F)(F)(F))))=C(S5)C=C13,structures/syn_S_NMe_m-CF3benz_tetFbenz.xyz
syn_S_NMe_m-OMebenz_2-Cl,C1=C2C=C(N4C)C(C=C4(Cl))=CC2=CC3=CC(C(C=C7)=C5(C=C7(OC)))=C(S5)C=C13,structures/syn_S_NMe_m-OMebenz_2-Cl.xyz
syn_S_NMe_m-OMebenz_C,C1=C2C=C(N4C)C(C=C4)=CC2=CC3=CC(C(C=C7)=C5(C=C7(OC)))=C(S5)C=C13,structures/syn_S_NMe_m-OMebenz_C.xyz
syn_S_NPh_2-CF3_2-CN,C1=C2C=C(N4(C9=CC=CC=C9))C(C=C4(C#N))=CC2=CC3=CC(C=C5(C(F)(F)(F)))=C(S5)C=C13,structures/syn_S_NPh_2-CF3_2-CN.xyz
syn_S_NPh_3-CN_3-CN,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C#N)=C4)=CC2=CC3=CC(C(C#N)=C5)=C(S5)C=C13,structures/syn_S_NPh_3-CN_3-CN.xyz
syn_S_NPh_benz_3-F,C1=C2C=C(N4(C9=CC=CC=C9))C(C(F)=C4)=CC2=CC3=CC(C(C=C7)=C5(C=C7))=C(S5)C=C13,structures/syn_S_NPh_benz_3-F.xyz
syn_S_NPh_diCl_3-CF3,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C(F)(F)(F))=C4)=CC2=CC3=CC(C(Cl)=C5(Cl))=C(S5)C=C13,structures/syn_S_NPh_diCl_3-CF3.xyz
syn_S_NPh_diCl_diCl,C1=C2C=C(N4(C9=CC=CC=C9))C(C(Cl)=C4(Cl))=CC2=CC3=CC(C(Cl)=C5(Cl))=C(S5)C=C13,structures/syn_S_NPh_diCl_diCl.xyz
syn_S_NPh_diCl_p-CF3benz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6(C(F)(F)(F)))=C4(C=C6))=CC2=CC3=CC(C(Cl)=C5(Cl))=C(S5)C=C13,structures/syn_S_NPh_diCl_p-CF3benz.xyz
syn_S_NPh_diOMe_3-F,C1=C2C=C(N4(C9=CC=CC=C9))C(C(F)=C4)=CC2=CC3=CC(C(OC)=C5(OC))=C(S5)C=C13,structures/syn_S_NPh_diOMe_3-F.xyz
syn_S_NPh_p-CF3benz_benz,C1=C2C=C(N4(C9=CC=CC=C9))C(C(C=C6)=C4(C=C6))=CC2=CC3=CC(C(C=C7(C(F)(F)(F)))=C5(C=C7))=C(S5)C=C13,structures/syn_S_NPh_p-CF3benz_benz.xyz
